id,name,dynasty,poem_count,cbdb_id,gis_x,gis_y,primary_addr,rel_師承,rel_詩社,rel_文風效法,rel_其他
1731,杨炎正,宋,108,49557,114.971275,27.103239,廬陵,,,,
1732,赵必𤩪,宋,108,27813,113.749817,23.046623,東莞,,,,
1733,周昂,宋,108,,,,,,,,
1734,王千秋,宋,106,45887,118.76899,32.052563,江寧府,,,,
1735,释文礼,宋,106,53061,120.16862488,30.294124603,杭州,,,,
1736,吴可,宋,106,35111,118.76899,32.052563,江寧,,,,
1737,张至龙,宋,105,47075,118.323784,27.038864,建安,,,,
1738,白珽,宋,104,,,,,,,,
1739,孙嵩,宋,103,,,,,,,,
1740,丘崈,宋,102,39256,118.32378387,27.038864136,甌寧,,,,
1741,卢炳,宋,102,52170,,,,,,,
1742,侯置,宋,101,,,,,,,,
1743,苏庠,宋,101,21240,118.58990479,24.909641266,泉州,,,,
1744,苏洵,宋,101,3762,103.831459,30.050497,眉山,,,,
1745,释道昌,宋,100,53733,120.099312,30.864964,歸安,,,,
1746,姚述尧2,宋,99,,,,,,,,
1747,释祖先,宋,98,53448,106.6402,30.474,廣安軍,,,,
1748,刘安上,宋,98,17479,120.653221,28.018291,永嘉,,,,
1749,陈德武,宋,97,48038,119.321577,26.073954,福州,,,,
1750,黄文雷,宋,97,30225,120.653221,28.018291,永嘉,,,,
1751,蒋堂,宋,97,465,120.618622,31.31271,吳縣,,,,
1752,吕胜己,宋,96,19687,118.10537,27.33988,建陽,,,,
1753,鲜于侁,宋,96,735,105.967034,31.58316,閬中,,,,
1754,程师孟,宋,95,122,120.618622,31.31271,吳縣,,,,
1755,沈括,宋,94,1450,120.168625,30.294125,錢塘,,,,
1756,黄人杰,宋,94,44504,116.627449,27.559717,南城,,,,
1757,程大昌,宋,94,3109,118.17577362,29.781190872,休寧,,,,
1758,释明辩,宋,93,,,,,,,,
1759,张矩,宋,93,485728,,,,,,,
1760,唐仲友,宋,93,10010,119.649918,29.104712,金華,,,,
1761,王安国,宋,92,7076,116.351341,27.984781,臨川,,,,
1762,陈尧佐,宋,91,98,105.610121,31.549823,西水,,,,
1763,郑樵,宋,91,11287,119.011101,25.433954,莆田,,,,
1764,李处全,宋,90,16814,116.584183,34.703617,豐縣,,,,
1765,宇文虚中,宋,89,537630,104.077995,30.650385,華陽,,,,
1766,陈长方,宋,88,3050,119.321577,26.073954,閩縣,,,,
1767,蔡沈,宋,88,10058,118.10537,27.33988,建陽,,,,
1768,王随,宋,88,468721,,,,,,,
1769,左纬,宋,88,35006,121.258354,28.642613,黃巖,,,,
1770,李刘,宋,87,24849,116.061584,27.75564,崇仁,,,,
1771,管鉴,宋,87,17375,116.351341,27.984781,臨川,,,,
1772,姚镛,宋,86,13440,120.815277,29.58749,嵊縣,,,,
1773,沈说,宋,86,39950,119.12091,28.082565,龍泉,,,,
1774,释士珪,宋,86,53035,104.077995,30.650385,成都,,,,
1775,林宪,宋,85,18082,120.099312,30.864964,烏程,,,,
1776,朱弁,宋,85,16681,120.168625,30.294125,錢塘,,,,
1777,刘迎,宋,85,,,,,,,,
1778,汪晫,宋,84,40127,118.58410645,30.077772141,績溪,,,,
1779,陈鉴之,宋,84,543581,119.321577,26.073954,閩縣,,,,
1780,崔鶠,宋,84,48193,114.7837,34.5527,雍丘,,,,
1781,钱闻诗,宋,83,52346,120.618622,31.31271,平江府,,,,
1782,杨皇后,宋,83,,,,,,,,
1783,黄榦,宋,82,11134,119.321577,26.073954,閩縣,,,,
1784,赵时韶,宋,82,,,,,,,,
1785,晁逈,宋,82,,,,,,,,
1786,林表民,宋,81,29944,121.120598,28.843132,臨海,,,,
1787,释道济,宋,81,34890,121.026558,29.138258,天台,,,,
1788,张釜,宋,81,3140,119.569855,31.995802,丹陽,,,,
1789,林泳,宋,81,12902,119.381439,25.727917,福清,,,,
1790,罗椅,宋,80,41857,114.971275,27.103239,廬陵,,,,
1791,陈天麟,宋,80,23176,118.7425,30.946941,宣城,,,,
1792,元绛,宋,79,2112,120.168625,30.294125,錢塘,,,,
1793,戴炳,宋,79,35782,121.542656,29.866316,鄞縣,,,,
1794,康与之,宋,78,896,114.8824,33.73398,宛邱,,,,
1795,刘埙,宋,77,95736,,,,,,,
1796,李师中,宋,76,1078,116.282559,35.956072,須城,,,,
1797,赵令畤,宋,76,24925,120.168625,30.294125,錢塘,,,,
1798,叶绍翁,宋,76,22701,118.536255,27.924686,浦城,,,,
1799,林尚仁,宋,76,33348,119.518837,25.959837,長樂,,,,
1800,邓忠臣,宋,76,21560,113.018793,28.60332,湘陰,,,,
1801,薛道光,宋,76,,,,,,,,
1802,赵必?,宋,76,27678,118.169182,26.642174,劍浦,,,,
1803,陈耆卿,宋,75,10881,121.120598,28.843132,臨海,,,,
1804,赵葵,宋,75,15219,112.852417,27.245646,衡山,,,,
1805,曾肇,宋,75,7072,116.52993,27.214306,南豐,,,,
1806,曾惇,宋,75,1691,119.57061768,31.74697876,金壇,,,,
1807,龙辅,宋,75,52105,,,,,,,
1808,党怀英,宋,75,,,,,,,,
1809,曹组,宋,74,15267,113.467056,34.162491,陽翟,,,,
1810,释鼎需,宋,74,53775,119.321577,26.073954,福州,,,,
1811,释普岩,宋,74,,,,,,,,
1812,沈端节,宋,73,39955,119.486,31.430706,溧陽,,,,
1813,释宗演,宋,73,53364,115.624107,37.073032,恩州,,,,
1814,郑会,宋,73,51274,117.202271,28.287901,貴溪,,,,
1815,唐士耻,宋,73,17635,119.649918,29.104712,金華,,,,
1816,熊鉌,宋,73,,,,,,,,
1817,王安礼,宋,72,1760,116.351341,27.984781,臨川,,,,
1818,楼璹,宋,72,1265,121.542656,29.866316,鄞縣,,,,
1819,詹初,宋,72,27780,118.17577362,29.781190872,休寧,,,,
1820,喻汝砺,宋,72,2098,104.143768,30.004446,仁壽,,,,
1821,赵汝回,宋,71,50467,,,,,,,
1822,方逢辰,宋,71,3294,118.965165,29.612287,淳安,,,,
1823,钱选,宋,71,16227,120.957687,28.130676,樂清,,,,
1824,释清了,宋,71,53501,104.7492981,31.459007263,綿州,,,,
1825,黄干,宋,71,10742,119.990395,26.883463,長溪,,,,
1826,张良臣,宋,70,13682,112.38263,34.665276,洛陽,,,,
1827,京镗,宋,70,16302,115.89772,28.674896,新建,,,,
1828,姚孝锡,宋,70,35292,116.584183,34.703617,豐縣,,,,
1829,罗愿,宋,69,17514,118.433945,29.86577,歙縣,,,,
1830,赵希迈,宋,69,41979,120.653221,28.018291,永嘉,,,,
1831,高登,宋,69,27773,117.610733,24.117096,漳浦,,,,
1832,释云,宋,69,,,,,,,,
1833,释安永,宋,69,53163,119.321577,26.073954,閩縣,,,,
1834,赵汝绩,宋,69,50503,,,,,,,
1835,张弋,宋,69,46599,112.785721,34.840869,河陽,,,,
1836,赵构,宋,68,9010,120.168625,30.294125,錢塘,,,,
1837,释祖可,宋,68,21241,119.569855,31.995802,丹陽,,,,
1838,释守珣,宋,68,53166,,,,,,,
1839,梅挚,宋,68,1359,104.160545,30.83139,新都,,,,
1840,释道行,宋,68,40472,119.91300964,28.448732376,處州,,,,
1841,王炎2,宋,66,,,,,,,,
1842,何耕,宋,66,14201,104.197617,31.342484,綿竹,,,,
1843,何应龙,宋,66,42400,105.707979,29.438777,昌元,,,,
1844,崔与之,宋,65,25174,113.822543,23.35006,增城,,,,
1845,吴沆,宋,65,22368,116.061584,27.75564,崇仁,,,,
1846,张藴,宋,65,3180,117.00148773,36.650131226,歷城,,,,
1847,陈必復,宋,65,47769,119.321577,26.073954,閩縣,,,,
1848,刘季孙,宋,65,20450,114.34333,34.785477,開封,,,,
1849,薛绍彭,宋,65,18726,108.906976,34.246423,長安,,,,
1850,吴激,宋,65,41515,118.32378387,27.038864136,建州,,,,
1851,柴元彪,宋,64,43220,118.615936,28.735312,江山,,,,
1852,潘良贵,宋,64,1388,119.649918,29.104712,金華,,,,
1853,林用中,宋,64,42522,118.784904,26.60171,古田,,,,
1854,赵崇鉘,宋,64,50910,114.34333,34.785477,開封府,,,,
1855,李涛,宋,63,1090,,,,,,,
1856,王琪,宋,63,1764,104.077995,30.650385,華陽,,,,
1857,方翥,宋,63,11419,119.011101,25.433954,莆田,,,,
1858,释宝印,宋,63,40379,103.7599,29.5704,嘉州,,,,
1859,朱南杰,宋,63,536774,119.44429016,32.206489563,丹徒,,,,
1860,张辑,宋,62,46913,116.663833,28.994167,鄱陽,,,,
1861,顾禧,宋,62,11324,120.618622,31.31271,吳縣,,13924(1147),,
1862,龚开,宋,62,,,,,,,,
1863,王庭筠,宋,62,24483,121.120598,28.843132,臨海,,,,
1864,李兼,宋,61,19666,118.7425,30.946941,宣城,,,,
1865,释玿,宋,61,,,,,,,,
1866,卫博,宋,61,27703,117.00148773,36.650131226,歷城,,,,
1867,陈东,宋,60,14765,119.569855,31.995802,丹陽,,,,
1868,郑起,宋,60,10911,120.618622,31.31271,吳縣,,,,
1869,释道枢,宋,60,53761,,,,,,,
1870,邹登龙,宋,60,49955,115.398987,28.015566,臨江軍,,,,
1871,潘大临,宋,60,11541,114.865494,30.446987,黃岡,,,,
1872,金履祥,宋,60,,,,,,,,
1873,林正大,宋,59,33343,120.653221,28.018291,永嘉,,,,
1874,黄公绍,宋,59,19073,117.483398,27.337692,邵武,,,,
1875,姚宽,宋,59,10758,120.815277,29.58749,嵊縣,,,,
1876,释净端,宋,59,53525,120.099312,30.864964,歸安,,,,
1877,夏元鼎,宋,58,44727,120.653221,28.018291,永嘉,,,,
1878,梁栋,宋,58,,,,,,,,
1879,释师一,宋,58,53486,,,,,,,
1880,释坚璧,宋,58,,,,,,,,
1881,陈景沂,宋,57,47983,121.026558,29.138258,天台,,,,
1882,邓剡,宋,57,,,,,,,,
1883,释从瑾,宋,57,,,,,,,,
1884,张俞,宋,57,38746,103.888771,30.807074,郫縣,,,,
1885,陈宗远,宋,57,,,,,,,,
1886,穆修,宋,57,27759,116.282559,35.956072,須城,,,,
1887,释昙贲,宋,57,,,,,,,,
1888,徐安国,宋,56,44500,119.947754,30.053434,富陽,,,,
1889,马子严,宋,56,33868,118.323784,27.038864,建安,,,,
1890,释文准,宋,56,53057,107.26797,33.20288,城固,,,,
1891,游九言,宋,55,27723,118.10537,27.33988,建陽,,,,
1892,李邴,宋,55,8082,116.08870697,35.396209717,鉅野,,,,
1893,林之奇,宋,55,1156,119.321577,26.073954,侯官,,,,
1894,释德光,宋,55,53863,114.931137,27.804075,新喻,,,,
1895,尹洙,宋,54,7104,112.38263,34.665276,洛陽,,,,
1896,李焘,宋,54,1094,103.512261,30.02619,丹稜,,,,
1897,吕胜已,宋,54,,,,,,,,
1898,王观,宋,53,1841,,,,,,,
1899,危稹,宋,53,20555,116.351341,27.984781,臨川,,,,
1900,陈纪,宋,53,47453,113.918579,22.545151,東莞,,,,
1901,王以宁,宋,53,136277,119.321577,26.073954,閩縣,,,,
1902,黄大受,宋,53,30224,111.373611,29.588543,石門,,,,
1903,刘子澄,宋,53,20932,114.894874,26.792103,太和,,,,
1904,宗泽,宋,53,3897,120.071625,29.300087,義烏,,,,
1905,黄升,宋,52,98965,,,,,,,
1906,孙锐,宋,52,44635,120.637787,31.167065,吳江,,,,
1907,赵希㯝,宋,52,50662,114.34333,34.785477,開封府,,,,
1908,宋自逊,宋,51,34885,119.649918,29.104712,金華,,,,
1909,葛郯,宋,51,3464,119.569855,31.995802,丹陽,,,,
1910,赵戣,宋,51,50153,118.17577362,29.781190872,休寧,,,,
1911,黄希旦,宋,51,48767,117.483398,27.337692,邵武,,,,
1912,梅询,宋,51,1361,118.7425,30.946941,宣城,,,,
1913,释咸静,宋,51,,,,,,,,
1914,释绍隆,宋,51,53585,118.103004,31.720116,含山,,,,
1915,密璹,宋,51,,,,,,,,
1916,蔡圭,宋,51,421836,,,,,,,
1917,何澹,宋,50,12732,119.485344,28.450748,松陽,,,,
1918,谢伋,宋,50,726,114.226669,33.264837,上蔡,,,,
1919,田况,宋,50,502724,,,,,,,
1920,萧澥,宋,50,52230,116.010101,26.466515,寧都,,,,
1921,林昉,宋,50,42174,119.321577,26.073954,閩縣,,,,
1922,蔡京,宋,49,1649,118.68367004,25.364557266,仙遊,,,,
1923,释嗣宗,宋,49,53785,118.433945,29.86577,歙縣,,,,
1924,释道生,宋,49,,,,,,,,
1925,吴栻,宋,49,1981,118.32378387,27.038864136,甌寧,,,,
1926,释祖珍,宋,49,53450,118.806289,25.620206,興化,,,,
1927,王若虚,宋,49,,,,,,,,
1928,夏倪,宋,48,13071,115.47425,30.30481,蘄春,,,,
1929,庞谦孺,宋,48,3699,116.0885,34.797,單州,,,,
1930,陈洵直,宋,48,,,,,,,,
1931,黄敏求,宋,48,14148,118.934105,25.867622,永泰,,,,
1932,曾由基,宋,48,,,,,,,,
1933,王志道,宋,48,687173,119.321577,26.073954,閩縣,,,,
1934,葛起耕,宋,48,33285,119.569855,31.995802,丹陽,,,,
1935,释胜,宋,48,,,,,,,,
1936,吴渊,宋,47,16040,119.022865,31.656557,溧水,,,,
1937,冯伯规,宋,47,48360,,,,,,,
1938,吕声之,宋,47,20646,120.902107,29.494654,新昌,,,,
1939,释圆悟,宋,47,53776,119.381439,25.727917,福清,,,,
1940,边元鼎,宋,47,,,,,,,,
1941,释如本,宋,46,,,,,,,,
1942,陆九渊,宋,46,3632,116.77626,27.910084,金谿,25293(-1),,,
1943,沈继祖,宋,46,24802,115.209625,29.83013,永興,,,,
1944,毛直方,宋,46,38540,118.323784,27.038864,建安,,,,
1945,刘仙伦,宋,45,33352,114.971275,27.103239,廬陵,,,,
1946,陈人杰,宋,45,,,,,,,,
1947,周敦颐,宋,45,504,111.590881,25.531357,營道,,,,
1948,杨巽斋,宋,45,,,,,,,,
1949,释道川,宋,45,,,,,,,,
1950,陈轩,宋,45,38097,,,,,,,
1951,丘崇,宋,45,23723,118.589905,24.909641,晉江,,,,
1952,元德明,宋,45,,,,,,,,
1953,蒲宗孟,宋,44,1408,106.058586,31.359615,南部,,,,
1954,严仁,宋,44,52868,117.483398,27.337692,邵武,,,,
1955,冯取洽,宋,44,48365,118.16918182,26.642173767,南劍州,,,,
1956,万俟绍之,宋,44,3680,112.58925629,31.169830322,郢州,,,,
1957,董颖,宋,44,21879,117.580116,28.953411,德興,,,,
1958,释亮,宋,44,,,,,,,,
1959,刘仲尹,宋,44,,,,,,,,
1960,刘翰,宋,43,33351,112.978134,28.198198,長沙,,,,
1961,毛并,宋,43,,,,,,,,
1962,刘植,宋,43,20424,120.653221,28.018291,永嘉,,,,
1963,蔡槃,宋,43,,,,,,,,
1964,赵元,宋,43,50028,,,,,,,
1965,陈抟,宋,42,10099,110.089363,34.56831,華陰,,,,
1966,韩玉,宋,42,52461,,,,,,,
1967,萧廷之,宋,42,52243,119.321577,26.073954,福州,,,,
1968,巩丰,宋,42,17981,119.802269,28.895449,武義,,,,
1969,杨长孺,宋,42,10567,115.132248,27.214367,吉水,,,,
1970,郑文宝,宋,42,428,113.472366,33.853691,襄城,,,,
1971,赵处澹,宋,42,,,,,,,,
1972,罗从彦,宋,42,25127,118.169182,26.642174,劍浦,,,,
1973,张斛,宋,42,96546,,,,,,,
1974,李缜,宋,41,14445,116.08870697,35.396209717,鉅野,,,,
1975,刘望之,宋,41,52034,104.077995,30.650385,成都,,,,
1976,万俟咏,宋,41,38175,,,,,,,
1977,富弼,宋,41,628,112.38263,34.665276,洛陽,,,,
1978,区仕衡,宋,41,33234,113.256066,23.134624,南海,,,,
1979,翁森,宋,41,685941,120.537499,30.40628,鹽官,,,,
1980,李思衍,宋,41,,,,,,,,
1981,傅梦得,宋,41,,,,,,,,
1982,曹辅,宋,41,8132,117.781792,26.39761,沙縣,,,,
1983,杜衍,宋,41,1730,115.646072,34.447662,宋城,,,,
1984,穆脩,宋,41,27759,116.282559,35.956072,須城,,,,
1985,杨徽之,宋,39,12941,118.536255,27.924686,浦城,,,,
1986,郑域,宋,39,51259,119.321577,26.073954,福州,,,,
1987,向,宋,39,,,,,,,,
1988,曾季貍,宋,39,35005,116.351341,27.984781,臨川,,,,
1989,宋孝宗,宋,39,,,,,,,,
1990,吕祖俭,宋,39,3655,119.649918,29.104712,金華,,,,
1991,杜耒,宋,39,12671,116.627449,27.559717,南城,,,,
1992,赵庚夫,宋,39,26058,119.011101,25.433954,莆田,,,,
1993,王琮,宋,39,1898,112.38263,34.665276,洛陽,,,,
1994,艾可翁,宋,39,20762,116.351341,27.984781,臨川,,,,
1995,钱易,宋,39,146,120.168625,30.294125,錢塘,,,,
1996,释希昼,宋,39,,,,,,,,
1997,齐唐,宋,39,15853,120.578262,30.004515,山陰,,,,
1998,米友仁,宋,38,1366,120.618622,31.31271,吳縣,,,,
1999,释了演,宋,38,53014,,,,,,,
2000,欧阳鈇,宋,38,12156,114.971275,27.103239,廬陵,,,,
2001,吕定,宋,38,41789,,,,,,,
2002,释藴常,宋,38,,,,,,,,
2003,闻人祥正,宋,38,,,,,,,,
2004,陈公辅,宋,38,24814,121.120598,28.843132,臨海,,,,
2005,张澄,宋,38,178,118.867645,28.956821,西安,,,,
2006,张蕴,宋,38,3180,117.00148773,36.650131226,歷城,,,,
2007,王易简,宋,37,22053,115.745026,29.330564,德安,,,,
2008,储泳,宋,37,30183,121.227638,31.009476,華亭,,,,
2009,赵企,宋,37,50042,118.332405,30.924437,南陵,,,,
2010,释守浄,宋,37,,,,,,,,
2011,程敦厚,宋,37,13803,103.831459,30.050497,眉山,,,,
2012,柴随亨,宋,37,43217,118.615936,28.735312,江山,,,,
2013,陈某,宋,37,98473,,,,,,,
2014,胡斗南,宋,37,,,,,,,,
2015,杨修,宋,37,22399,119.952301,31.782784,武進,,,,
2016,黄履,宋,37,8066,117.483398,27.337692,邵武,,,,
2017,李公麟,宋,37,19865,116.938606,31.05228,桐城,,,,
2018,王元粹,宋,37,,,,,,,,
2019,张,宋,36,3163,120.94823456,31.386108398,崑山,,,,
2020,许将,宋,36,781,119.321577,26.073954,閩縣,,,,
2021,张枢,宋,36,13918,120.168625,30.294125,錢塘,,,,
2022,范端臣,宋,36,16891,119.478851,29.204453,蘭溪,,,,
2023,李建中,宋,36,3483,108.94420624,34.266605377,京兆府,,,,
2024,李叔与,宋,36,,,,,,,,
2025,何文季,宋,36,41948,113.749817,23.046623,東莞,,,,
2026,孙岩,宋,36,,,,,,,,
2027,张士逊,宋,36,279,113.464426,31.640304,光化,,,,
2028,楼异,宋,36,97526,,,,,,,
2029,释本才,宋,36,,,,,,,,
2030,高士谈,宋,36,,,,,,,,
2031,李堪,宋,35,19560,120.618622,31.31271,吳縣,,,,
2032,王诜,宋,35,7376,114.34333,34.785477,開封府,,,,
2033,张景修,宋,35,16573,119.952301,31.782784,武進,,,,
2034,萧德藻,宋,35,25112,120.099312,30.864964,烏程,,,,
2035,冯坦,宋,35,,,,,,,,
2036,宋京,宋,35,26306,114.76066,34.49547,雍邱,,,,
2037,曾布,宋,34,1707,119.44429016,32.206489563,丹徒,,,,
2038,刘泾,宋,34,10660,104.565246,30.403244,陽安,,,,
2039,彭元逊,宋,34,48961,114.971275,27.103239,廬陵,,,,
2040,吕希纯,宋,34,1304,116.7201,32.705585,壽州,,,,
2041,胡仔,宋,34,13142,114.971275,27.103239,廬陵,,,,
2042,邵棠,宋,34,42431,116.189186,29.272564,都昌,,,,
2043,李商叟,宋,34,42079,116.351341,27.984781,臨川,,,,
2044,何基,宋,34,10727,119.649918,29.104712,金華,,,,
2045,吴处厚,宋,34,24894,117.483398,27.337692,邵武,,,,
2046,释洵,宋,34,,,,,,,,
2047,晁迥,宋,34,3012,117.187683,34.269634,彭城,,,,
2048,刘从益,宋,34,,,,,,,,
2049,萧贡,宋,34,,,,,,,,
2050,麻九畴,宋,34,,,,,,,,
2051,蔡确,宋,33,1647,118.589905,24.909641,晉江,,,,
2052,萧元之,宋,33,52235,115.398987,28.015566,臨江軍,,,,
2053,刘将孙,宋,33,,,,,,,,
2054,倪偁,宋,33,531979,120.099312,30.864964,歸安,,,,
2055,释法全,宋,33,53308,120.94823456,31.386108398,崑山,,,,
2056,吴光,宋,33,484241,,,,,,,
2057,刘鑑,宋,33,14980,118.10537,27.33988,建陽,,,,
2058,方逢振,宋,33,16937,118.965165,29.612287,淳安,,,,
2059,许广渊,宋,33,45421,119.723953,29.970999,新城,,,,
2060,释了元,宋,33,53002,117.236359,29.382742,浮梁,,,,
2061,胡安国,宋,33,3394,118.026779,27.756025,崇安,,,,
2062,雷渊,宋,33,,,,,,,,
2063,王操,宋,32,37806,,,,,,,
2064,陈亚,宋,32,47404,119.437187,32.39127,揚州,,,,
2065,宋先生,宋,32,30527,103.831459,30.050497,眉山,,,,
2066,卓田,宋,32,42718,118.323784,27.038864,建安,,,,
2067,曾纡,宋,32,1712,119.44429016,32.206489563,丹徒,,,,
2068,朱服,宋,32,3256,120.099312,30.864964,烏程,,,,
2069,释了一,宋,32,53001,121.406906,29.651657,奉化,,,,
2070,李长庚,宋,32,41151,111.675882,25.113683,江華,,,,
2071,潘柽,宋,32,27663,120.653221,28.018291,永嘉,,,,
2072,唐询,宋,32,1595,120.168625,30.294125,錢塘,,,,
2073,王大受,宋,32,22102,120.618622,31.31271,吳縣,,,,
2074,楼楚材,宋,32,,,,,,,,
2075,甘泳,宋,32,,,,,,,,
2076,释行瑛,宋,32,53221,,,,,,,
2077,耿南仲,宋,32,8069,114.34333,34.785477,開封,,,,
2078,史肃,宋,32,,,,,,,,
2079,俞紫芝,宋,31,43524,119.437187,32.39127,揚州,,,,
2080,孙惟信,宋,31,45281,114.34333,34.785477,開封府,,,,
2081,李彭老,宋,31,46012,120.084801,30.553133,德清,,,,
2082,张绍文,宋,31,46867,119.44429016,32.206489563,潤州,,,,
2083,王梦应,宋,31,38313,113.34333,27.004034,攸縣,,,,
2084,黄叔达,宋,31,13000,114.559631,29.038708,分寧,,,,
2085,折彦质,宋,31,405,112.751518,38.88332,崞縣,,,,
2086,孙介,宋,31,16659,121.152763,30.049067,餘姚,,,,
2087,赵汝譡,宋,31,426355,,,,,,,
2088,钱昭度,宋,31,16237,120.168625,30.294125,錢塘,,,,
2089,释元净,宋,31,53069,,,,,,,
2090,彭秋宇,宋,31,,,,,,,,
2091,熊瑞,宋,31,544620,116.681953,28.691545,餘干,,,,
2092,罗适,宋,31,43007,121.425552,29.283617,寧海,,,,
2093,释显忠,宋,31,,,,,,,,
2094,孙何,宋,31,1525,114.346001,33.007538,汝陽,,,,
2095,章得象,宋,31,344,118.536255,27.924686,浦城,,,,7097(贈詩)
2096,侯寘,宋,31,43709,119.403984,35.993355,諸城,,,,
2097,李纯甫,宋,31,,,,,,,,
2098,赵沨,宋,31,,,,,,,,
2099,赵善扛,宋,30,50937,114.93247986,25.847000122,虔州,,,,
2100,翁元龙,宋,30,46135,121.54265594,29.866315842,明州,,,,
2101,章谦亨,宋,30,45420,120.09931183,30.864963531,湖州,,,,
2102,吴势卿,宋,30,22383,118.323784,27.038864,建安,,,,
2103,刘鉴,宋,30,14980,118.10537,27.33988,建陽,,,,
2104,释思岳,宋,30,,,,,,,,
2105,施宜生,宋,30,43158,118.536255,27.924686,浦城,,,,
2106,释仲皎,宋,30,53212,,,,,,,
2107,王予可,宋,30,,,,,,,,
2108,陈谦,宋,30,14285,120.653221,28.018291,永嘉,,,,
2109,孙因,宋,30,21355,121.444199,29.979195,慈溪,,,,
2110,张衡,宋,30,96633,,,,,,,
2111,缪鑑,宋,30,,,,,,,,
2112,商倚,宋,30,12026,117.960956,36.635994,淄川,,,,
2113,李乘,宋,30,40587,,,,,,,
2114,释冲邈,宋,30,,,,,,,,
2115,马定国,宋,30,24701,115.97182,36.628897,博平,,,,
2116,路铎,宋,30,,,,,,,,
2117,刘基,元,1730,,,,,,,,
2118,张昱,元,1073,28408,120.168625,30.294125,錢塘,,,,
2119,杨维桢,元,979,,,,,,,,
2120,耶律铸,元,911,29281,121.21885,41.53068,弘政,,,,
2121,张翥,元,891,28334,102.74320984,24.703119278,晉寧州,,,,28338(贈詩)
2122,萨都剌,元,886,28439,112.94904327,39.060390472,代州,,,,
2123,马钰,元,880,,,,,,,,
2124,凌云翰,元,872,,,,,,,,
2125,宋褧,元,820,27998,116.36800385,39.931427002,大興,,,,
2126,耶律楚材,元,818,29279,121.21885,41.53068,弘政,,,,
2127,王冕,元,783,28798,120.227661,29.713137,諸暨,,,,
2128,关汉卿,元,766,112918,116.06542969,39.807792664,大都路,,,,
2129,徐贲,元,679,,,,,,,,
2130,范梈,元,662,28390,115.398987,28.015566,清江,,,,
2131,叶颙,元,655,35514,119.6499176,29.104711533,金華府,,,,
2132,王哲,元,635,,,,,,,,
2133,郭钰,元,631,,,,,,,,
2134,赵孟頫,元,606,17690,120.099312,30.864964,烏程,,,,
2135,蓝仁,元,601,,,,,,,,
2136,成廷圭,元,587,,,,,,,,
2137,郑元祐,元,586,27965,120.168625,30.294125,錢塘,,,,
